main_id,facility_name,facility_group_name,facility_group_id,reported_company,company_name_folder,company_id,longitude,latitude,geometry,city,province,status,activity_status,development_stage,facility_type,mining_processing_type,commodity_group,primary_commodity,commodities,source_id,company_URL,company_facility_URL,MDO_URL,recent_transaction,owner(s),operator(s),MAC_member,aggregation_level,allocation,comment
BC-MAIN-4724f4ba,Elk,,,Gold Mountain Mining Corp.,Gold Mountain Mining Corp,CMP-d726df1c,-120.31487,49.8538,POINT (-120.31487 49.8538),Peachland,British Columbia,active_facility,,,mining,Open-pit,Precious metals,Gold,Gold,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://gold-mountain.ca/,https://gold-mountain.ca/operations/,https://miningdataonline.com/property/3134/Elk-Gold-Mine.aspx,,Gold Mountain Mining Corp (100%),Elk Gold Mining Corp,No,Site-specific,,Only production and resources data available. TR is preliminary step.
YT-MAIN-956d050a,Carmacks,,,Granite Creek Copper,Granite Creek Copper,CMP-fd6034ba,-136.7,62.33,POINT (-136.7 62.33),,Yukon,project_facility,Active,Advanced project,project,,,Copper,"Copper, gold, silver, molybdenum",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-97ee890f,Seymour Lake,,,Green Technology Metals Limited,Green Technology Metals Limited,CMP-cbd5b493,-88.4491,50.40987,POINT (-88.4491 50.40987),,Ontario,project_facility,Active,Advanced Project,project,,,Lithium (spodumene),Lithium (spodumene),https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
MB-MAIN-27a90834,Makwa Mayville,,,Grid Metals Corp.,Grid Metals Corp,CMP-0b224204,-95.60953,50.6298,POINT (-95.60953 50.6298),,Manitoba,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, copper, gold, platinum, palladium, cobalt",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
SK-MAIN-fbe28fef,Kindersley Lithium,,,Grounded Lithium Corp.,Grounded Lithium Corp,CMP-5663037d,-109.1912056,51.73894139,POINT (-109.19120556 51.73894139),,Saskatchewan,project_facility,Active,Advanced unconventional project,project,,,Lithium (brine),Lithium (brine),https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
BC-MAIN-b031959a,Turnagain,,,Hard Creek Nickel Corp. (Giga Metals Corporation),Hard Creek Nickel Corp,CMP-11a5a1f5,-128.86282,58.47856,POINT (-128.86282 58.47856),,British Columbia,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, cobalt, platinum, palladium",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-b86f7d07,Casa Berardi,,,Hecla Mining Company,Hecla Mining Company,CMP-7e360a1f,-79.231307,49.5719,POINT (-79.231307 49.5719),"north of La Sarre, Casa Berardi Twp.",Quebec,active_facility,,,mining,"Open-pit, underground, concentrator",Precious metals,Gold,"Gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.hecla.com/,https://www.hecla.com/operations/casa-berardi-quebec-canada,https://miningdataonline.com/property/24/Casa-Berardi-Mine.aspx,,Hecla Mining Company (100%),Hecla Mining Company,Yes,,,"Only GHG and energy data given at site-level. Water, waste aggregagted at company level. Production at site-level is available. Tailings available"
YT-MAIN-44857446,Keno Hill Silver District,,,Hecla Mining Company,Hecla Mining Company,CMP-7e360a1f,-135.4833,63.9167,POINT (-135.4833 63.9167),Mayo,Yukon,active_facility,,,mining,"Underground, concentrator",Precious metals and Base metals,Silver,"Silver, zinc, lead",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.hecla.com/,https://www.hecla.com/operations/hecla-keno-hill-yukon-territory-canada,https://miningdataonline.com/property/4563/Keno-Hill-Operation.aspx,,Hecla Mining Company (100%),Hecla Mining Company,Yes,,,"Only GHG and energy data given at site-level. Water, waste aggregagted at company level. Production at site-level is available. Tailings available"
YT-MAIN-c3105f43,Rackla Gold,,,Hecla Mining Company,Hecla Mining Company,CMP-7e360a1f,-134.41278,64.19667,POINT (-134.41278 64.19667),,Yukon,project_facility,Active,Advanced project,project,,,Gold,"Gold, tungsten",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://www.hecla.com/,https://www.hecla.com/exploration#racklaexplorationproject,https://miningdataonline.com/property/1801/Tiger-Rackla-Project.aspx,,,,Yes,,,
ON-MAIN-fc6f1a44,Ivaco Rolling Mills,,,"Heico Companies, LLC","Heico Companies, LLC",CMP-a27e87a3,-74.704435,45.6119,POINT (-74.704435 45.6119),,Ontario,active_facility,,,manufacturing,Electric arc furnace,Iron ore,Steel,Steel,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://heicocompanies.com/,https://www.ivacorm.com/,https://www.gem.wiki/Ivaco_Rolling_Mills_steel_plant,,Heico Companies LLC (100%),,No,Site-specific,,Only nominal capacity data from GEM. Production of hot rolled wire rod and steel billets.
MB-MAIN-e2e67f8f,1901,,,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-100.134,54.8557,POINT (-100.134 54.8557),,Manitoba,project_facility,Active,Advanced project,project,,,Gold,"Gold, zinc, copper, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://hudbayminerals.com/canada/default.aspx,-,https://miningdataonline.com/property/563/Manitoba-Snow-Lake-Operation.aspx,,,,Yes,,,
BC-MAIN-599152a0,Copper Mountain,,,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-120.533,49.331,POINT (-120.533 49.331),Princeton,British Columbia,active_facility,,,mining,"Open-pit, concentrator",Base metals,Copper,"Copper, gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://hudbayminerals.com/canada/default.aspx,-,https://miningdataonline.com/property/1/copper-mountain-mine.aspx,,Hudbay Minerals Inc (100%),Copper Mountain Mine Ltd,Yes,Site-specific and company-level,,"Good reporting with data for 2023. Site-specific data includes energy, GHG and land-use (for Snow Lake only). Rest is aggregated at the company-level"
MB-MAIN-be5b3dc8,Lalor Lake,Snow Lake,GRP-a13779f8,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-100.13333,54.86667,POINT (-100.13333 54.86667),Snow Lake,Manitoba,active_facility,,,mining,Underground,Base metals and precious metals,Gold,"Gold, zinc, copper, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://hudbayminerals.com/canada/default.aspx,-,https://miningdataonline.com/property/563/Manitoba-Snow-Lake-Operation.aspx,,Hudbay Minerals Inc (100%),,Yes,Site-specific and company-level,,"Good reporting with data for 2023. Site-specific data includes energy, GHG and land-use (for Snow Lake only). Rest is aggregated at the company-level"
MB-MAIN-da0b5c3d,New Britannia,Snow Lake,GRP-a13779f8,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-100.024002,54.886349,POINT (-100.024002 54.886349),Snow Lake,Manitoba,active_facility,,,mining,Concentrator,Base metals and precious metals,Gold,"Gold, copper",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://hudbayminerals.com/canada/default.aspx,-,https://miningdataonline.com/property/563/Manitoba-Snow-Lake-Operation.aspx,,Hudbay Minerals Inc (100%),,Yes,Site-specific and company-level,,"Good reporting with data for 2023. Site-specific data includes energy, GHG and land-use (for Snow Lake only). Rest is aggregated at the company-level"
MB-MAIN-c0684566,Rail,,,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-100.5916,54.7463,POINT (-100.5916 54.7463),,Manitoba,project_facility,Active,Advanced project,project,,,Copper,"Copper, gold, zinc, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://hudbayminerals.com/canada/default.aspx,-,,,,,Yes,,,
MB-MAIN-0898e255,Stall Lake,Snow Lake,GRP-a13779f8,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-99.9451,54.85692,POINT (-99.9451 54.85692),Snow Lake,Manitoba,active_facility,,,mining,Concentrator,Base metals and precious metals,Gold,"Gold, zinc",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://hudbayminerals.com/canada/default.aspx,-,https://miningdataonline.com/property/563/Manitoba-Snow-Lake-Operation.aspx,,Hudbay Minerals Inc (100%),,Yes,Site-specific and company-level,,"Good reporting with data for 2023. Site-specific data includes energy, GHG and land-use (for Snow Lake only). Rest is aggregated at the company-level"
MB-MAIN-854abe09,Talbot,,,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-99.6343,54.1133,POINT (-99.6343 54.1133),,Manitoba,project_facility,Active,Advanced project,project,,,Gold,"Gold, zinc, copper, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://hudbayminerals.com/canada/default.aspx,-,,,,,Yes,,,
MB-MAIN-1a82a1b7,Tower,,,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-99.2284,53.9623,POINT (-99.2284 53.9623),,Manitoba,project_facility,Active,Advanced project,project,,,Gold,"Gold, zinc, copper, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://hudbayminerals.com/canada/default.aspx,-,,,,,Yes,,,
MB-MAIN-b5b81ee3,Wim,,,Hudbay Minerals Inc.,Hudbay Minerals Inc,CMP-12afc634,-100.05248,55.02136,POINT (-100.05248 55.02136),,Manitoba,project_facility,Active,Advanced project,project,,,Gold,"Gold, zinc, copper, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://hudbayminerals.com/canada/default.aspx,-,,,,,Yes,,,
QC-MAIN-02884fb5,Westwood-Doyon,,,IAMGOLD Corporation,IAMGOLD Corporation,CMP-3d0a95b7,-78.502,48.256,POINT (-78.502 48.256),Cadillac,Quebec,active_facility,,,mining,"Underground, concentrator",Precious metals,Gold,"Gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.iamgold.com/English/home/default.aspx,https://www.iamgold.com/English/operations/westwood/default.aspx,https://miningdataonline.com/property/77/Westwood-Operation.aspx,,IAMGOLD Corporation (100%),IAMGOLD Corporation,Yes,Site-specific,,Very good reporting.
ON-MAIN-a3c56a83,Lac des Iles,,,Impala Canada Ltd.,Impala Canada Ltd,CMP-967076a1,-89.6105,49.1691,POINT (-89.6105 49.1691),Thunder Bay,Ontario,active_facility,,,mining,"Open-pit, underground, concentrator",Precious metals,Platinum group metals,"Platinum group metals, gold, nickel, copper, cobalt",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.nap.com/home/default.aspx,https://www.nap.com/operations/default.aspx#operations,https://miningdataonline.com/property/55/Lac-des-Iles-Mine.aspx,,Implats (100%),Impala Canada Ltd,No,,,"Good reporting. Environmental data available include water, energy, ghg, land."
BC-MAIN-3f490561,Mount Polley,,,Imperial Metals Corporation,Imperial Metals Corporation,CMP-0dfcd91e,-121.633931,52.544959,POINT (-121.633931 52.544959),northeast of Williams Lake,British Columbia,active_facility,,,mining,"Open-pit, concentrator",Base metals,Gold,"Gold, copper, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://imperialmetals.com/,https://www.mountpolley.com/,https://miningdataonline.com/property/61/Mount-Polley.aspx,,Imperial Metals Corporation (100%),Mount Polley Mining Corp,No,x,,No environmental data available to extract. Production reported for 2023. Reserves and resources date back from 2016.
QC-MAIN-586679b9,Crater Lake,,,Imperial Mining Group,Imperial Mining Group,CMP-da2ad075,-63.8991,55.35025,POINT (-63.8991 55.35025),,Quebec,project_facility,Active,Advanced project,project,,,Scandium,"Scandium, rare earth elements",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
NL-MAIN-dd723db4,Carol Lake,,,Iron Ore Company of Canada Inc.,Iron Ore Company of Canada Inc,CMP-2da4630a,-66.936774,53.039755,POINT (-66.936774 53.039755),Labrador City,Newfoundland and Labrador,active_facility,,,mining,"Open-pit, concentrator",Iron ore,Iron,Iron,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.ironore.ca/en,https://www.riotinto.com/en/operations/canada/iron-ore-company-canada,https://miningdataonline.com/property/23/Carol-Lake-Mine.aspx,,"Rio Tinto (58.7%), Mitsubishi Corporation (26.2%) and Labrador Iron Ore Royalty Corporation (15.1%)",,No,Site-specific and company-level,,"GHG emissions and intensity, and total energy use given in the SR. Some data might be available from Rio Tinto reports. But to be check with co-ownership."
ON-MAIN-7001a391,McCreedy West,,,KGHM Polska Miedź S.A.,KGHM,CMP-5f083f16,-81.39894,46.638059,POINT (-81.39894 46.638059),Sudbury,Ontario,active_facility,,,mining,Underground,Base metals and precious metals,Copper,"Copper, nickel, platinum group metals, gold, silver, cobalt",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://kghm.com/en,https://magnamining.com/about/mccreedy-west-project/,"https://miningdataonline.com/property/173/McCreedy-West,--Morrison-Levack-Sudbury-Basin-Mine.aspx",Acquired by Magna Mining in 2024: https://magnamining.com/acquisition-includes-a-portfolio-of-critical-mineral-exploration-and-development-assets-in-the-sudbury-basin-mining-district/,Magna Mining Inc (100%),,No,,,"Only production data in 2023 (probably ore mined only). Sold to Magna Mining Inc, might affect data quality"
ON-MAIN-9a34108c,Victoria,,,KGHM Polska Miedź S.A.,KGHM,CMP-5f083f16,-81.38333,46.41667,POINT (-81.38333 46.41667),,Ontario,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, copper, gold, cobalt, platinum, palladium",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://kghm.com/en,,,,Suspended/Inactive since 2023,,No,,,
ON-MAIN-6bd6cc80,Kingston Operation,,,KIMCO Steel Sales Ltd.,KIMCO Steel Sales Ltd,CMP-7079599b,-76.5121,44.2615,POINT (-76.5121 44.2615),,Ontario,active_facility,,,manufacturing,,,,,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://kimcosteel.com/,-,-,,,,No,,,No data found.
MB-MAIN-a832fb0a,East Wekusko - Snow Lake,,,Kinross Gold Corporation,Kinross Gold Corporation,CMP-4fab35da,-99.77143,54.78534,POINT (-99.77143 54.78534),,Manitoba,project_facility,Active,Advanced project,project,,,Gold,"Gold, silver, copper, zinc",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
BC-MAIN-12730593,Kutcho,,,Kutcho Copper Corp.,Kutcho Copper Corp,CMP-12b1bf06,-128.38736,58.20996,POINT (-128.38736 58.20996),,British Columbia,project_facility,Active,Advanced project,project,,,Copper,"Copper, zinc, silver, gold, lead",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-575c5e66,Ontario Spoke,,,Li-Cycle Corp,Li-Cycle Corp,CMP-935cdfdd,-76.5,44.233334,POINT (-76.5 44.233334),,Ontario,project_facility,Active,Battery recycling facility,project,,,Battery materials (black mass),Battery materials (black mass),https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-6b998583,Markham lithium reprocessing facility,,,Li-Metal Corp.,Li-Metal Corp,CMP-e42fb633,-79.3415,43.8331,POINT (-79.3415 43.8331),,Ontario,project_facility,Active,Advanced processing project,project,,,Lithium metal,Lithium metal,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-0414a373,Lithion St-Bruno,,,Lithion,Lithion,CMP-8e2791be,-73.349998,45.533333,POINT (-73.349998 45.533333),,Quebec,project_facility,Active,Advanced processing project,project,,,Battery materials (black mass),Battery materials (black mass),https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
AB-MAIN-35d0dc71,Boardwalk,,,Lithium Bank,Lithium Bank,CMP-ebdf8960,-117.163427,54.946792,POINT (-117.163427 54.946792),,Alberta,project_facility,Active,Advanced unconventional project,project,,,Lithium (brine),Lithium (brine),https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-a2c6775d,La Loutre,,,Lomiko Metals Inc.,Lomiko Metals Inc,CMP-cb42d3f9,-74.99714,46.03656,POINT (-74.99714 46.03656),,Quebec,project_facility,Active,Advanced project,project,,,Graphite,Graphite,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-b1d981ca,Crean Hill,,,Magna Mining Inc.,Magna Mining Inc,CMP-091fd609,-81.36167,46.42472,POINT (-81.36167 46.42472),,Ontario,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, copper, cobalt, platinum, palladium, gold",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-54b7e152,Shakespeare,,,Magna Mining Inc.,Magna Mining Inc,CMP-091fd609,-81.85944,46.33417,POINT (-81.85944 46.33417),,Ontario,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, copper, palladium, platinum, gold, cobalt",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-aa793d35,Dumont Nickel,,,Magneto Investments Limited Partnership,Magneto Investments Limited Partnership,CMP-4a68042f,-78.4425,48.64667,POINT (-78.4425 48.64667),,Quebec,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, cobalt, platinum, palladium, iron ore",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-649d2873,Niobec Converter,,,Magris Performance Materials,Magris Performance Materials,CMP-9abb4c27,-71.158168,48.531738,POINT (-71.158168 48.531738),,Quebec,active_facility,,,manufacturing,,Ferroalloys,Ferroniobium,Ferroniobium,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.magrispm.com/,https://www.magrispm.com/niobec,https://miningdataonline.com/property/12/Niobec-Mine.aspx,,Magris Resources Inc (100%),Niobec Inc,No,Company-level,,"GHG, water, waste data available. Data in the ESG report could be useful for archetypes. Few information about production, and for allocation between talc and niobium. No reserves&resources"
QC-MAIN-a555d9b9,Niobec,,,Magris Performance Materials Inc.,Magris Performance Materials Inc,CMP-f0009ac4,-71.156929,48.532148,POINT (-71.156929 48.532148),Saint-Honoré-de-Chicoutimi,Quebec,active_facility,,,mining,"Underground, concentrator",Other metals,Niobium,Niobium,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.magrispm.com/,https://www.magrispm.com/niobec,https://miningdataonline.com/property/12/Niobec-Mine.aspx,,Magris Performance Materials Inc (100%),Niobec Inc,No,Company-level,,"GHG, water, waste data available. Data in the ESG report could be useful for archetypes. Few information about production, and for allocation between talc and niobium. No reserves&resources"
NB-MAIN-c1e4dee0,Battery Hill,,,Manganese X Energy Corp.,Manganese X Energy Corp,CMP-8ee9b6db,-67.62547,46.22531,POINT (-67.62547 46.22531),,New Brunswick,project_facility,Active,Advanced project,project,,,Manganese,"Manganese, iron ore",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
NL-MAIN-f021107e,Point Rousse,,,Maritime Resources Corp.,Maritime Resources Corp,CMP-858cc590,-56.124447,49.96142,POINT (-56.124447 49.96142),Baie Verte,Newfoundland and Labrador,active_facility,,,mining,"Open-pit, concentrator",Precious metals,Gold,Gold,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://maritimeresourcescorp.com/,https://maritimeresourcescorp.com/exploration/point-rousse-project/,https://miningdataonline.com/property/454/Eagle-Mine-Operation.aspx,In care and maintenance.,Maritime Resources Corp (100%),,No,x,,No data found. Indicated in care and maintenance in MDO.
QC-MAIN-615ebdb4,Lac Guéret (Uatnan),,,"Mason Graphite Inc. and Nouveau Monde Graphite, Inc.","Mason Graphite Inc. and Nouveau Monde Graphite, Inc",CMP-78394a5d,-69.1,51.14,POINT (-69.1 51.14),,Quebec,project_facility,Active,Advanced project,project,,,Graphite,Graphite,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-470b504b,Ottawa Plant,,,Masterloy Products Limited,Masterloy Products Limited,CMP-e585d982,-75.562391,45.298042,POINT (-75.562391 45.298042),,Ontario,active_facility,,,manufacturing,,Ferroalloys,Vanadium,"Vanadium, molybdenum",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.masterloy.com/,-,-,,Not found,Not found,No,x,,No data found.
ON-MAIN-4e0734b5,Fox Complex,,,McEwen Mining Inc.,McEwen Mining Inc,CMP-3ff42329,-80.340814,48.534362,POINT (-80.340814 48.534362),Matheson,Ontario,active_facility,,,mining,"Open-pit, underground, concentrator",Precious metals,Gold,Gold,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://mcewenmining.com/,https://mcewenmining.com/operations/black-fox-complex/default.aspx,https://miningdataonline.com/property/588/Fox-Complex.aspx,,McEwen Mining Inc (100%),,No,Site-specific,,"Only production data available, and resources by different mines (not extracted)."
QC-MAIN-237d67c1,Lac Rainy Graphite,,,Metals Australia Ltd.,Metals Australia Ltd,CMP-67e6bdcf,-67.07597,52.60511,POINT (-67.07597 52.60511),,Quebec,project_facility,Active,Advanced project,project,,,Graphite,Graphite,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
BC-MAIN-c7247100,Driftwood Creek,,,MGX Minerals Inc.,MGX Minerals Inc,CMP-e58d58d3,-116.575,50.904,POINT (-116.575 50.904),,British Columbia,project_facility,Active,Advanced project,project,,,Magnesium,Magnesium,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
YT-MAIN-752fbcae,Minto,,,Minto Metals Corporation,Minto Metals Corporation,CMP-e0e7077f,-137.23858,62.618875,POINT (-137.23858 62.618875),Pelly Crossing,Yukon,active_facility,,,mining,"Open-pit, underground, concentrator",Base metals,Copper,"Copper, gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.pwc.com/ca/en/services/insolvency-assignments/minto.html,,https://miningdataonline.com/property/58/Minto-Mine.aspx,In care and maintenance.,"Pembridge Resources PLC (11.2%),  Cedro Holdings I LLC (27.7%),  Copper Holdings LLC (37%)",Minto Metals Corporation,No,x,,In care and maintenance since may 2023
NU-MAIN-8e62bfbc,High Lake,,,MMG Limited,MMG Limited,CMP-c2d632d1,-110.8436,67.37556,POINT (-110.8436 67.37556),,Nunavut,project_facility,Active,Advanced project,project,,,Copper,"Copper, zinc, gold, silver, lead",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
NU-MAIN-1ef8af2c,Izok Lake,,,MMG Limited,MMG Limited,CMP-c2d632d1,-112.79889,65.63056,POINT (-112.79889 65.63056),,Nunavut,project_facility,Active,Advanced project,project,,,Zinc,"Zinc, copper, silver, lead, gold",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,"Faillite, transfer to First Nation: https://www.miningnewsnorth.com/story/2024/09/20/northern-neighbors/first-nation-approved-to-acquire-minto-mine/8718.html and https://www.newswire.ca/news-releases/minto-metals-announces-suspension-of-operations-862485049.html and https://www.pwc.com/ca/en/services/insolvency-assignments/minto.html",,,No,,,
QC-MAIN-eb73fd68,Nemaska lithium conversion facility,,,Nemaska Lithium Inc.,Nemaska Lithium Inc,CMP-e4cba588,-72.433334,46.333332,POINT (-72.433334 46.333332),,Quebec,project_facility,Active,Advanced processing project,project,,,Lithium hydroxide,Lithium hydroxide,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-9d41d417,Whabouchi,,,Nemaska Lithium Inc.,Nemaska Lithium Inc,CMP-e4cba588,-75.85333,51.67972,POINT (-75.85333 51.67972),,Quebec,project_facility,Active,Advanced project,project,,,Lithium (spodumene),Lithium (spodumene),https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-2bb07cd3,River Valley,,,New Age Metals Inc.,New Age Metals Inc,CMP-d877abda,-80.27606,46.70591,POINT (-80.27606 46.70591),,Ontario,project_facility,Active,Advanced project,project,,,Palladium,"Palladium, platinum, gold, nickel, copper, rhodium, cobalt",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
BC-MAIN-aa76f6f2,New Afton,,,New Gold Inc.,New Gold Inc,CMP-d94be190,-120.514,50.661,POINT (-120.514 50.661),Kamloops,British Columbia,active_facility,,,mining,"Underground, concentrator",Base metals and precious metals,Gold,"Gold, copper, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://newgold.com/home/default.aspx,https://newgold.com/assets/#new-afton-mine,https://miningdataonline.com/property/11/new-afton-mine.aspx,,New Gold Inc (100%),,Yes,Site-specific,,Very good reporting with data for 2023.
ON-MAIN-0aadf28f,Rainy River,,,New Gold Inc.,New Gold Inc,CMP-d94be190,-94.012,48.833,POINT (-94.012 48.833),Fort Frances,Ontario,active_facility,,,mining,"Open-pit, underground, concentrator",Precious metals,Gold,"Gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://newgold.com/home/default.aspx,https://newgold.com/assets/#rainy-river-mine,https://miningdataonline.com/property/69/Rainy-River-Mine.aspx,,New Gold Inc (100%),,Yes,Site-specific,,Very good reporting with data for 2023.
ON-MAIN-1c674cd0,Borden,Porcupine complex,GRP-0d911886,Newmont Corporation,Newmont Corporation,CMP-4a434d72,-83.260981,47.871883,POINT (-83.260981 47.871883),Chapleau,Ontario,active_facility,,,mining,"Open-pit, underground",Precious metals,Gold,Gold,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.newmont.com/home/default.aspx,https://operations.newmont.com/north-america/porcupine-canada,https://miningdataonline.com/property/1731/Borden-Mine.aspx,Sold in 2025 to Discovery Silver Corp: https://www.timminstoday.com/local-news/newmonts-porcupine-operations-are-sold-10135564,Discovery Silver Corp (100%),,Yes,Site-specific,,Very good reporting with data for 2023.
BC-MAIN-857b7b89,Brucejack,,,Newmont Corporation,Newmont Corporation,CMP-4a434d72,-130.21783,56.47554,POINT (-130.21783 56.47554),Stewart,British Columbia,active_facility,,,mining,"Underground, concentrator",Precious metals,Gold,"Gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.newmont.com/home/default.aspx,,https://miningdataonline.com/property/72/Brucejack-Mine.aspx,,Newmount Corporation (100%),,Yes,Site-specific,,Very good reporting with data for 2023.
BC-MAIN-c720b195,GJ,,,Newmont Corporation,Newmont Corporation,CMP-4a434d72,-130.25,57.63,POINT (-130.25 57.63),,British Columbia,project_facility,Active,Advanced project,project,,,Copper,"Copper, gold, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,Newmount Corporation (100%),,Yes,,,
